name,desc,tags,price,cicle,spec,new_spec,pay_type,desc_process,lof_label,labels
国源农村集体资产监管系统,国源农村集体资产监管系统以农村集体资产管理为导向，利用云计算、大数据、GIS、移动互联网等技术，构建区域统一部署、多级使用的集资产管理、监管，农村集体产权制度改革工作成果及股权信息管理于一体的综合管理信息化系统。系统通过与银行系统的互联互通，可实现对收入、支出的全流程线上监控，保证了收支的全流程可溯，为农村集体资金监管提供了有力支撑。,,-0.01,,,,1.0,国源 农村 集体 资产 监管 系统 农村 集体 资产 管理 导向 利用 云 计算 大数据 GIS 移动 互联网 技术 构建 区域 统一 部署 多级 集 资产 管理 监管 农村 集体 产权制度 改革 工作 成果 股权 信息管理 一体 综合 管理 信息化 系统 系统 银行 系统 互联互通 实现 收入支出 全流程 线上 监控 保证 收支 全流程 可溯 农村 集体 资金 监管 有力 支撑,1,3
国源农村宅基地管理系统,国源农村宅基地管理信息系统综合运用遥感、测绘、大数据、人工智能等技术手段，为深化农村宅基地改革提供关键支撑，以线上线下一体化方式实现“以图批地”，为农村宅基地全生命周期的业务办理、监测监管以及盘活利用和便民服务提供数字化支撑，助力政府管理部门管好用好农村宅基地，全面摸清宅基地现状，推动宅基地流转利用的市场化运作，盘活农村闲置资源，助力乡村振兴。,,-0.01,,,,1.0,国源 农村 宅基地 管理信息系统 综合 运用 遥感 测绘 大数据 人工智能 技术手段 深化 农村 宅基地 改革 关键 支撑 以线 上线 下 一体化 方式 实现 以图 批地 农村 宅基地 全 生命周期 业务 办理 监测 监管 盘活 利用 便民服务 数字化 支撑 助力 政府 管理 部门 管好 好 农村 宅基地 全面 摸清 宅基地 现状 推动 宅基地 流转 利用 市场化 运作 盘活 农村 闲置 资源 助力 乡村 振兴,1,3
国源农村综合产权交易系统,国源农村综合产权交易系统以规范农村产权交易市场、提高农村要素资源配置和利用效率为导向，积极打造农村产权交易综合服务平台，建立“村级初审、镇级审批、县级流转、市级监管、省级整合”的市场体系，打造省、市、县、乡、村五级联系网络，规范农村集体资产、资源交易行为，助力乡村振兴。,,-0.01,,,,1.0,国源 农村 综合 产权交易 系统 规范 农村 产权交易 市场 提高 农村 要素 资源配置 利用效率 导向 积极 打造 农村 产权交易 综合 服务平台 建立 村级 初审 镇级 审批 县级 流转 市级 监管 省级 整合 市场 体系 打造 省市 县 乡村 五级 联系 网络 规范 农村 集体 资产 资源 交易 行为 助力 乡村 振兴,1,1
国源农村土地承包合同网签系统,国源农村土地承包合同网签系统综合运用遥感、测绘、大数据、人脸识别、电子签章等技术手段，面向农户、发包方（村民小组）、村委会、乡镇以及县级农业农村主管部门等提供信息化手段，开发农村土地承包合同网签系统，包括web端和小程序端，由农户在小程序端提出业务申请，进行合同查询，签订合同，延包投票表决，发包方（村民小组）、村委会、乡镇通过小程序或web端，完成审核，审核通过的由县级农业农村部门完成信息编辑变更，并下发合同，实现全流程线上土地承包合同网签。,,-0.01,,,,1.0,国源 农村土地 承包合同 网签 系统 综合 运用 遥感 测绘 大数据 人脸识别 电子 签章 技术手段 面向 农户 发包方 村民 小组 村委会 乡镇 县级 农业 农村 主管部门 信息化 手段 开发 农村土地 承包合同 网签 系统 web 端 小程序 端 农户 小程序 端 提出 业务 申请 进行 合同 查询 签订合同 延包 投票表决 发包方 村民 小组 村委会 乡镇 小程序 web 端 完成 审核 审核 县级 农业 农村 部门 完成 信息 编辑 变更 下发 合同 实现 全流程 线上 土地 承包合同 网签,1,3
国土调查外业调查软件（App）,国土调查外业调查软件（App）提供便捷业务化操作流程，支撑外业实地调查/举证，提高工作效率以及成果质量。,,-0.01,,,,1.0,国土 调查 外业 调查 软件 App 便捷 业务 操作 流程 支撑 外业 实地调查 举证 提高 工作效率 成果 质量,1,3
国土调查数据库管理系统,国土调查数据库管理系统围绕三次调查数据、二调数据及变更调查数据、其他土地基础数据、其他专题数据及衍生数据等的管理与应用需求，严格遵照第三次全国国土调查及相关专项的技术标准规范，依据国家统一编制的土地利用数据库标准，基于统一的省级数据库，实现省级三次调查数据和各类历史数据的编辑处理、动态入库、集成管理、数据查询、数据汇总、应用分析、专题制图、综合展示和快速服务，保障省级数据的统一管理和应用,,-0.01,,,,1.0,国土 调查 数据库 管理系统 围绕 三次 调查 数据 二调 数据 变更 调查 数据 土地 基础 数据 专题 数据 衍生 数据 管理 应用 需求 严格 第三次 全国 国土 调查 相关 专项 技术 标准规范 依据 国家 统一 编制 土地利用 数据库 标准 基于 统一 省级 数据库 实现 省级 三次 调查 数据 各类 历史数据 编辑 处理 动态 入库 集成 管理 数据 查询 数据 汇总 应用 分析 专题 制图 综合 展示 快速 服务 保障 省级 数据 统一 管理 应用,1,0
国土调查云APP,国土调查云APP是服务于国土调查和自然资源管理工作的手机应用软件。服务于土地调查、督察执法及补充耕地核查等工作，具有数据汇总统计功能，对各年份版本国土调查及变更调查成果进行汇总统计，对国土调查日常变更业务进行统计支持，对日常变更工作进行实时监管，按月/季度/年度统计地类变化情况；具有土地调查、基本农田、土地规划、遥感影像和自然保护区等信息实时查询服务功能，支持标准报表查询、自定义即时数据查询及消息推送功能，国土调查云数据服务实现在移动端对数据的浏览、统计、分析，用于领导辅助决策。,,-0.01,,,,1.0,国土 调查 云 APP 服务 国土 调查 自然资源 管理工作 手机 应用软件 服务 土地 调查 督察 执法 补充 耕地 核查 工作 具有 数据 汇总 统计 年份 版本 国土 调查 变更 调查 成果 进行 汇总 统计 国土 调查 日常 变更 业务 进行 统计 支持 日常 变更 工作 进行 实时 监管 月 季度 年度 统计 地类 变化 情况 具有 土地 调查 基本农田 土地规划 遥感 影像 自然保护区 信息 实时 查询 服务 支持 标准 报表 查询 自定义 即时 数据 查询 消息 推送 国土 调查 云 数据服务 实现 移动 端 数据 浏览 统计分析 用于 领导 辅助 决策,1,3
全民所有自然资源资产清查数据建库系统,全民所有自然资源资产清查数据建库系统利用各类资源专项调查成果，以三调成果的国有土地为工作底图，结合外业补充调查，实现对各类资源的数量、用途、分布等实物量清查；根据各类资源清查价格信息收集资料，估算资产经济价值，协助自然资源管理部门高效掌握土地、矿产、森林、草原、湿地和海洋六种资源家底，是摸清自然资源资产家底的关键，为合理配置全民所有自然资源资产提供数据基础，保障自然资源资产的数字化管理。,,-0.01,,,,1.0,全民所有 自然资源 资产 清查 数据 建库 系统 利用 各类 资源 专项 调查 成果 以三调 成果 国有土地 工作 底图 结合 外业 补充 调查 实现 各类 资源 数量 用途 分布 实物量 清查 各类 资源 清查 价格 信息 收集 资料 估算 资产 经济 价值 协助 自然资源 管理 部门 高效 掌握 土地 矿产 森林草原 湿地 海洋 六种 资源 家底 摸清 自然资源 资产 家底 关键 合理配置 全民所有 自然资源 资产 提供数据 基础 保障 自然资源 资产 数字化 管理,1,1
园林草分等定级软件,园林草分等定级软件能够实现对园林草地的分等定级，软件通过根据分等定级技术规程配置指标体系，通过属性维护分等单元，导入划分的分等单元， 根据配置的分等指标和指标权重对分等单元打分，通过分值计算功能得到分等单元分值，以此来划定园林草地等别。,,-0.01,,,,1.0,园林 草分 定级 软件 能够 实现 园林 草地 分 定级 软件 分等 定级 技术规程 配置 指标体系 属性 维护 分等 单元 导入 划分 分 单元 配置 分 指标 指标 权重 对分 单元 打分 分值 计算 得到 分等 单元 分值 以此 划定 园林 草地 等别,1,1
国源农房助手-微信小程序,“国源农房助手”微信小程序服务于农房调查人员和权利人，采集农房权利人和宗地信息，保障信息完整性和规范性，提升数据采集效率，满足农房调查通用业务需求。,,-0.01,,,,1.0,国源 农房 助手 微信 小程序 服务 农房 调查 人员 权利 人 采集 农房 权利 人和宗地 信息 保障 信息 完整性 规范性 提升 数据 采集 效率 满足 农房 调查 通用 业务 需求,1,0
国土空间规划一张图实施监督信息系统,国土空间规划“一张图”实施监督信息系统遵循国家和地方国土空间规划标准和要求，基于国土空间基础信息平台和国土空间规划“一张图”数据资源体系，服务于规划数据的入库、管理、审批、修改、实施、监测、评估、预警全业务流程，实现国土空间规划动态监测评估预警和实施监管，巩固和提升规划管理工作的整体协作性，推进国土空间规划实施监督工作的落实，整体提升空间规划的技术支撑能力和水平,,-0.01,,,,1.0,国土 空间规划 一张 图 实施 监督 信息系统 遵循 国家 地方 国土 空间规划 标准 要求 基于 国土 空间 基础 信息 平台 国土 空间规划 一张 图 数据 资源 体系 服务 规划 数据 入库 管理 审批 修改 实施 监测 评估 预警 全 业务流程 实现 国土 空间规划 动态 监测 评估 预警 实施 监管 巩固 提升 规划 管理工作 协作性 推进 国土 空间规划 实施 监督 工作 落实 提升 空间规划 技术 支撑 能力 水平,1,0
集体土地所有权更新建库软件,集体土地所有权更新建库软件通过集成已有集体土地所有权确权登记成果、第三次国土调查统一时点更新成果、土地征收报批等相关数据，自动提取预划宗地图斑，关联分析问题图斑，生成工作底图，辅助变更调查，通过自动计算、界址信息维护、批量赋值等操作实现数据的智能整合，满足图表册汇交包成果一键式导出，实现全流程辅助集体土地所有权确权登记成果更新汇交工作，为各地集体土地所有权确权登记成果更新提供“日常+定期”的维护应用，依法维护农民土地权益，为集体经营性建设用地入市等自然资源改革工作提供技术支撑。,,-0.01,,,,1.0,集体土地 所有权 更 新建 库 软件 集成 已有 集体土地 所有权 确权 登记 成果 第三次 国土 调查 统一 时 点 更新 成果 土地 征收 报批 相关 数据 自动 提取 预划宗 地图 斑 关联 分析 问题 图斑 生成 工作 底图 辅助 变更 调查 自动 计算 界址 信息 维护 批量 赋值 操作 实现 数据 智能 整合 满足 图表 册 汇交 包 成果 一键 式 导出 实现 全流程 辅助 集体土地 所有权 确权 登记 成果 更新 汇交 工作 各地 集体土地 所有权 确权 登记 成果 更新 日常 定期 维护 应用 依法 维护 农民 土地 权益 集体 经营性 建设 用地 入市 自然资源 改革 工作 技术 支撑,1,3
